,title,abstract
1090,Back to the Future: The Case for Reversible Computing,"  There is one, and only one way, consistent with fundamental physics, that the
efficiency of general digital computation can continue increasing indefinitely,
and that is to apply the principles of reversible computing. We need to begin
intensive development work on this technology soon if we want to maintain
advances in computing and the attendant economic growth.
  NOTE: This paper is an extended author's preprint of the feature article
titled ""Throwing Computing Into Reverse"" (print) or ""The Future of Computing
Depends on Making it Reversible"" (online), published by IEEE Spectrum in
Aug.-Sep. 2017. This preprint is based on the original draft manuscript that
the author submitted to Spectrum, prior to IEEE edits and feedback from
external readers.
"
1091,A Characterization of the DNA Data Storage Channel,"  Owing to its longevity and enormous information density, DNA, the molecule
encoding biological information, has emerged as a promising archival storage
medium. However, due to technological constraints, data can only be written
onto many short DNA molecules that are stored in an unordered way, and can only
be read by sampling from this DNA pool. Moreover, imperfections in writing
(synthesis), reading (sequencing), storage, and handling of the DNA, in
particular amplification via PCR, lead to a loss of DNA molecules and induce
errors within the molecules. In order to design DNA storage systems, a
qualitative and quantitative understanding of the errors and the loss of
molecules is crucial. In this paper, we characterize those error probabilities
by analyzing data from our own experiments as well as from experiments of two
different groups. We find that errors within molecules are mainly due to
synthesis and sequencing, while imperfections in handling and storage lead to a
significant loss of sequences. The aim of our study is to help guide the design
of future DNA data storage systems by providing a quantitative and qualitative
understanding of the DNA data storage channel.
"
1092,Thermal Management in Fine-Grained 3-D Integrated Circuits,"  For beyond 2-D CMOS logic, various 3-D integration approaches specially
transistor based 3-D integrations such as monolithic 3-D [1], Skybridge [2],
SN3D [3] holds most promise. However, such 3D architectures within small form
factor increase hotspots and demand careful consideration of thermal management
at all levels of integration [4] as stacked transistors are detached from the
substrate (i.e., heat sink). Traditional system level approaches such as liquid
cooling [5], heat spreader [6], etc. are inadequate for transistor level 3-D
integration and have huge cost overhead [7]. In this paper, we investigate the
thermal profile for transistor level 3-D integration approaches through finite
element based modeling. Additionally, we propose generic physical level heat
management features for such transistor level 3-D integration and show their
application through detailed thermal modeling and simulations. These features
include a thermal junction and heat conducting nano pillar. The heat junction
is a specialized junction to extract heat from a selected region in 3-D; it
allows heat conduction without interference with the electrical activities of
the circuit. In conjunction with the junction, our proposed thermal pillars
enable heat dissipation through the substrate; these pillars are analogous to
TSVs/Vias, but carry only heat. Such structures are generic and is applicable
to any transistor level 3-D integration approaches. We perform 3-D finite
element based analysis to capture both static and transient thermal behaviors
of 3-D circuits, and show the effectiveness of heat management features. Our
simulation results show that without any heat extraction feature, temperature
for 3-D integrated circuits increased by almost 100K-200K. However, proposed
heat extraction feature is very effective in heat management, reducing
temperature from heated area by up to 53%.
"
1093,"A New Simulation Algorithm for Absorbing Receiver in Molecular
  Communication","  The simulation of diffusion-based molecular communication systems with
absorbing receivers often requires a high computational complexity to produce
accurate results. In this work, a new a priori Monte Carlo (APMC) algorithm is
proposed to precisely simulate the molecules absorbed at a spherical receiver
when the simulation time step length is relatively large. This algorithm
addresses the limitations of the current refined Monte Carlo (RMC) algorithm,
since the RMC algorithm provides accurate simulation only for a relatively
small time step length. The APMC algorithm is demonstrated to achieve a higher
simulation efficiency than the existing algorithms by finding that the APMC
algorithm, for a relatively large time step length, absorbs the fraction of
molecules expected by analysis, while other algorithms do not.
"
1094,"A case for multiple and parallel RRAMs as synaptic model for training
  SNNs","  To enable a dense integration of model synapses in a spiking neural networks
hardware, various nano-scale devices are being considered. Such a device,
besides exhibiting spike-time dependent plasticity (STDP), needs to be highly
scalable, have a large endurance and require low energy for transitioning
between states. In this work, we first introduce and empirically determine two
new specifications for an synapse in SNNs: number of conductance levels per
synapse and maximum learning-rate. To the best of our knowledge, there are no
RRAMs that meet the latter specification. As a solution, we propose the use of
multiple PCMO-RRAMs in parallel within a synapse. While synaptic reading, all
PCMO-RRAMs are simultaneously read and for each synaptic conductance-change
event, the mechanism for conductance STDP is initiated for only one RRAM,
randomly picked from the set. Second, to validate our solution, we
experimentally demonstrate STDP of conductance of a PCMO-RRAM and then show
that due to a large learning-rate, a single PCMO-RRAM fails to model a synapse
in the training of an SNN. As anticipated, network training improves as more
PCMO-RRAMs are added to the synapse. Fourth, we discuss the
circuit-requirements for implementing such a scheme, to conclude that the
requirements are within bounds. Thus, our work presents specifications for
synaptic devices in trainable SNNs, indicates the shortcomings of state-of-art
synaptic contenders, and provides a solution to extrinsically meet the
specifications and discusses the peripheral circuitry that implements the
solution.
"
1095,Approximate Quantum Fourier Transform with $O(n \log(n))$ T gates,"  The ability to implement the Quantum Fourier Transform (QFT) efficiently on a
quantum computer facilitates the advantages offered by a variety of fundamental
quantum algorithms, such as those for integer factoring, computing discrete
logarithm over Abelian groups, solving systems of linear equations, and phase
estimation, to name a few. The standard fault-tolerant implementation of an
$n$-qubit unitary QFT approximates the desired transformation by removing
small-angle controlled rotations and synthesizing the remaining ones into
Clifford+T gates, incurring the T-count complexity of $O(n \log^2(n))$. In this
paper, we show how to obtain approximate QFT with the T-count of $O(n
\log(n))$. Our approach relies on quantum circuits with measurements and
feedforward, and on reusing a special quantum state that induces the phase
gradient transformation. We report asymptotic analysis as well as concrete
circuits, demonstrating significant advantages in both theory and practice.
"
1096,"Feature extraction without learning in an analog Spatial Pooler
  memristive-CMOS circuit design of Hierarchical Temporal Memory","  Hierarchical Temporal Memory (HTM) is a neuromorphic algorithm that emulates
sparsity, hierarchy and modularity resembling the working principles of
neocortex. Feature encoding is an important step to create sparse binary
patterns. This sparsity is introduced by the binary weights and random weight
assignment in the initialization stage of the HTM. We propose the alternative
deterministic method for the HTM initialization stage, which connects the HTM
weights to the input data and preserves natural sparsity of the input
information. Further, we introduce the hardware implementation of the
deterministic approach and compare it to the traditional HTM and existing
hardware implementation. We test the proposed approach on the face recognition
problem and show that it outperforms the conventional HTM approach.
"
1097,Neuron inspired data encoding memristive multi-level memory cell,"  Mapping neuro-inspired algorithms to sensor backplanes of on-chip hardware
require shifting the signal processing from digital to the analog domain,
demanding memory technologies beyond conventional CMOS binary storage units.
Using memristors for building analog data storage is one of the promising
approaches amongst emerging non-volatile memory technologies. Recently, a
memristive multi-level memory (MLM) cell for storing discrete analog values has
been developed in which memory system is implemented combining memristors in
voltage divider configuration. In given example, the memory cell of 3 sub-cells
with a memristor in each was programmed to store ternary bits which overall
achieved 10 and 27 discrete voltage levels. However, for further use of
proposed memory cell in analog signal processing circuits data encoder is
required to generate control voltages for programming memristors to store
discrete analog values. In this paper, we present the design and performance
analysis of data encoder that generates write pattern signals for 10 level
memristive memory.
"
1098,Logical Gates via Gliders Collisions,"  An elementary cellular automaton with memory is a chain of finite state
machines (cells) updating their state simultaneously and by the same rule. Each
cell updates its current state depending on current states of its immediate
neighbours and a certain number of its own past states. Some cell-state
transition rules support gliders, compact patterns of non-quiescent states
translating along the chain. We present designs of logical gates, including
reversible Fredkin gate and controlled NOT gate, implemented via collisions
between gliders.
"
1099,Using StackOverflow content to assist in code review,"  An important goal for programmers is to minimize cost of identifying and
correcting defects in source code. Code review is commonly used for identifying
programming defects. However, manual code review has some shortcomings: a) it
is time consuming, b) outcomes are subjective and depend on the skills of
reviewers. An automated approach for assisting in code reviews is thus highly
desirable. We present a tool for assisting in code review and results from our
experiments evaluating the tool in different scenarios. The tool leveraged
content available from professional programmer support forums (e.g.
StackOverflow.com) to determine potential defectiveness of a given piece of
source code. The defectiveness is expressed on the scale of {Likely defective,
Neutral, Unlikely to be defective}. Basic idea employed in the tool is to: a)
Identify a set P of discussion posts on StackOverflow such that each p in P
contains source code fragment(s) which sufficiently resemble the input code C
being reviewed. b) Determine the likelihood of C being defective by considering
all p in P . A novel aspect of our approach is to use document fingerprinting
for comparing two pieces of source code. Our choice of document fingerprinting
technique is inspired by source code plagiarism detection tools where it has
proven to be very successful. In the experiments that we performed to verify
effectiveness of our approach source code samples from more than 300 GitHub
open source repositories were taken as input. A precision of more than 90% in
identifying correct/relevant results has been achieved.
"
1100,"Analog simulator of integro-differential equations with classical
  memristors","  An analog computer makes use of continuously changeable quantities of a
system, such as its electrical, mechanical, or hydraulic properties, to solve a
given problem. While these devices are usually computationally more powerful
than their digital counterparts, they suffer from analog noise which does not
allow for error control. We will focus on analog computers based on active
electrical networks comprised of resistors, capacitors, and operational
amplifiers which are capable of simulating any linear ordinary differential
equation. However, the class of nonlinear dynamics they can solve is limited.
In this work, by adding memristors to the electrical network, we show that the
analog computer can simulate a large variety of linear and nonlinear
integro-differential equations by carefully choosing the conductance and the
dynamics of the memristor state variable. To the best of our knowledge, this is
the first time that circuits based on memristors are proposed for simulations.
We study the performance of these analog computers by simulating
integro-differential models related to fluid dynamics, nonlinear Volterra
equations for population growth, and quantum models describing non-Markovian
memory effects, among others. Finally, we perform stability tests by
considering imperfect analog components, obtaining robust solutions with up to
$13\%$ relative error for relevant timescales.
"
1101,Comparative Study of Approximate Multipliers,"  Approximate multipliers are widely being advocated for energy-efficient
computing in applications that exhibit an inherent tolerance to inaccuracy.
However, the inclusion of accuracy as a key design parameter, besides the
performance, area and power, makes the identification of the most suitable
approximate multiplier quite challenging. In this paper, we identify three
major decision making factors for the selection of an approximate multipliers
circuit: (1) the type of approximate full adder (FA) used to construct the
multiplier, (2) the architecture, i.e., array or tree, of the multiplier and
(3) the placement of sub-modules of approximate and exact multipliers in the
main multiplier module. Based on these factors, we explored the design space
for circuit level implementations of approximate multipliers. We used circuit
level implementations of some of the most widely used approximate full adders,
i.e., approximate mirror adders, XOR/XNOR based approximate full adders and
Inexact adder cell. These FA cells are then used to develop circuits for the
approximate high order compressors as building blocks for 8x8 array and tree
multipliers. We then develop various implementations of higher bit multipliers
by using a combination of exact and inaccurate 8x8 multiplier cells. All these
implementations have been done using the Cadence's Spectre tool with the
TSMC65nm technology. The design space of these multipliers is explored based on
their power, area, delay and error and the best approximate multiplier designs
are identified. The report also presents the validation of our results using an
image blending application. An open source library of implemented cells and
multiplier circuits are available online.
"
1102,"Comparing and Integrating Constraint Programming and Temporal Planning
  for Quantum Circuit Compilation","  Recently, the makespan-minimization problem of compiling a general class of
quantum algorithms into near-term quantum processors has been introduced to the
AI community. The research demonstrated that temporal planning is a strong
approach for a class of quantum circuit compilation (QCC) problems. In this
paper, we explore the use of constraint programming (CP) as an alternative and
complementary approach to temporal planning. We extend previous work by
introducing two new problem variations that incorporate important
characteristics identified by the quantum computing community. We apply
temporal planning and CP to the baseline and extended QCC problems as both
stand-alone and hybrid approaches. Our hybrid methods use solutions found by
temporal planning to warm start CP, leveraging the ability of the former to
find satisficing solutions to problems with a high degree of task optionality,
an area that CP typically struggles with. The CP model, benefiting from
inferred bounds on planning horizon length and task counts provided by the warm
start, is then used to find higher quality solutions. Our empirical evaluation
indicates that while stand-alone CP is only competitive for the smallest
problems, CP in our hybridization with temporal planning out-performs
stand-alone temporal planning in the majority of problem classes.
"
1103,"Experimental Molecular Communication Testbed Based on Magnetic
  Nanoparticles in Duct Flow","  Simple and easy to implement testbeds are needed to further advance molecular
communication research. To this end, this paper presents an in-vessel molecular
communication testbed using magnetic nanoparticles dispersed in an aqueous
suspension as they are also used for drug targeting in biotechnology. The
transmitter is realized by an electronic pump for injection via a Y-connector.
A second pump provides a background flow for signal propagation. For signal
reception, we employ a susceptometer, an electronic device including a coil,
where the magnetic particles move through and generate an electrical signal. We
present experimental results for the transmission of a binary sequence and the
system response following a single injection. For this flow-driven particle
transport, we propose a simple parameterized mathematical model for evaluating
the system response.
"
1104,High Speed and Low Power Sensing Schemes for STT-MRAM with IPMTJs,"  STT-MRAM with interfacial-anisotropy-type perpendicular MTJ (IPMTJ) is a
powerful candidate for the low switching energy design of STT-MRAM. In the
literature, the reading operation of STT-MRAM structured with IPMTJs have been
not studied until this time, in our knowledge. We investigated the reading
operation of STT-MRAM structured with IPMTJs. To enumerate the read operations
of the NVSenseAmp have successfully been performed a 2.5X reduction in average
low power and a 13X increase in average high speed compared with the previous
works.
"
1105,Quality Attributes on Quantum Computing Platforms,"  As the practical Quantum Computing Platforms (QCPs) rapidly become a reality,
it is desirable to harness their true potential in software applications. Thus
it becomes important to determine the implications of QCPs for software
architecture. In this paper we present the in-depth examination of
state-of-the-art QCPs for identifying all such characteristics of a QCP that
are relevant from software architecture perspective. Lack of a native quantum
operating system, a hard dependency on quantum algorithms, the lower level of
programming abstractions are few, out of many, examples of QCP characteristics
which may affect architecture of quantum software applications. Key
contributions of this paper include identifying: i) The general architecture of
a QCP, ii) The programming model which is typically used when developing
software for a QCP, iii) Architecturally significant characteristics of QCPs
and iv) The impact of these characteristics on various Quality Attributes
(QAs). We show that except performance and scalability, most of the other QAs
(e.g. maintainability, testability, reliability etc.) are adversely affected by
different characteristics of a QCP.
"
1106,"A Novel Approach for Fast and Accurate Mean Error Distance Computation
  in Approximate Adders","  In error-tolerant applications, approximate adders have been exploited
extensively to achieve energy efficient system designs. Mean error distance is
one of the important error metrics used as a performance measure of approximate
adders. In this work, a fast and efficient methodology is proposed to determine
the exact mean error distance in approximate lower significant bit adders. A
detailed description of the proposed algorithm along with an example has been
demonstrated in this paper. Experimental analysis shows that the proposed
method performs better than existing Monte Carlo simulation approach both in
terms of accuracy and execution time.
"
1107,Visible Light Communication for Wearable Computing,"  Visible Light Communication (VLC) is emerging as a means to network computing
devices that ameliorates many hurdles of radio-frequency (RF) communications,
for example, the limited available spectrum. Enabling VLC in wearable
computing, however, is challenging because mobility induces unpredictable
drastic changes in light conditions, for example, due to reflective surfaces
and obstacles casting shadows. We experimentally demonstrate that such changes
are so extreme that no single design of a VLC receiver can provide efficient
performance across the board. The diversity found in current wearable devices
complicates matters. Based on these observations, we present three different
designs of VLC receivers that i) are individually orders of magnitude more
efficient than the state-of-the-art in a subset of the possible conditions, and
i) can be combined in a single unit that dynamically switches to the best
performing receiver based on the light conditions. Our evaluation indicates
that dynamic switching incurs minimal overhead, that we can obtain throughput
in the order of MBit/s, and at energy costs lower than many RF devices.
"
1108,"Hardware based Spatio-Temporal Neural Processing Backend for Imaging
  Sensors: Towards a Smart Camera","  In this work we show how we can build a technology platform for cognitive
imaging sensors using recent advances in recurrent neural network architectures
and training methods inspired from biology. We demonstrate learning and
processing tasks specific to imaging sensors, including enhancement of
sensitivity and signal-to-noise ratio (SNR) purely through neural filtering
beyond the fundamental limits sensor materials, and inferencing and
spatio-temporal pattern recognition capabilities of these networks with
applications in object detection, motion tracking and prediction. We then show
designs of unit hardware cells built using complementary metal-oxide
semiconductor (CMOS) and emerging materials technologies for ultra-compact and
energy-efficient embedded neural processors for smart cameras.
"
1109,"Scalable photonic reinforcement learning by time-division multiplexing
  of laser chaos","  Reinforcement learning involves decision making in dynamic and uncertain
environments and constitutes a crucial element of artificial intelligence. In
our previous work, we experimentally demonstrated that the ultrafast chaotic
oscillatory dynamics of lasers can be used to solve the two-armed bandit
problem efficiently, which requires decision making concerning a class of
difficult trade-offs called the exploration-exploitation dilemma. However, only
two selections were employed in that research; thus, the scalability of the
laser-chaos-based reinforcement learning should be clarified. In this study, we
demonstrated a scalable, pipelined principle of resolving the multi-armed
bandit problem by introducing time-division multiplexing of chaotically
oscillated ultrafast time-series. The experimental demonstrations in which
bandit problems with up to 64 arms were successfully solved are presented in
this report. Detailed analyses are also provided that include performance
comparisons among laser chaos signals generated in different physical
conditions, which coincide with the diffusivity inherent in the time series.
This study paves the way for ultrafast reinforcement learning by taking
advantage of the ultrahigh bandwidths of light wave and practical enabling
technologies.
"
1110,Noise-based logic gates by operations on the reference system,"  We propose a new, low-complexity solution to realize multi-input-bit gates
acting on exponentially large superpositions in noise-based logic processors.
Two examples are shown, the NOT gate and the CNOT gate. The operations can be
executed and repeated with polynomial time and hardware complexity. The lack of
a solution of this problem had been one of the major issues prohibiting the
efficient realization of Shor's algorithm by Instantaneous Noise-Based Logic,
which runs on a classical Turing computer with a true random number generator.
With the method described in this paper, we are one step closer to this goal.
"
1111,Real-Time Computability of Real Numbers by Chemical Reaction Networks,"  We explore the class of real numbers that are computed in real time by
deterministic chemical reaction networks that are integral in the sense that
all their reaction rate constants are positive integers. We say that such a
reaction network computes a real number $\alpha$ in real time if it has a
designated species $X$ such that, when all species concentrations are set to
zero at time $t = 0$, the concentration $x(t)$ of $X$ is within $2^{-t}$ of
$|{\alpha}|$ at all times $t \ge 1$, and the concentrations of all other
species are bounded. We show that every algebraic number and some
transcendental numbers are real time computable by chemical reaction networks
in this sense. We discuss possible implications of this for the 1965
Hartmanis-Stearns conjecture, which says that no irrational algebraic number is
real time computable by a Turing machine.
"
1112,"New Symmetric and Planar Designs of Reversible Full-Adders/Subtractors
  in Quantum-Dot Cellular Automata","  Quantum-dot Cellular Automata (QCA) is one of the emerging nanotechnologies,
promising alternative to CMOS technology due to faster speed, smaller size,
lower power consumption, higher scale integration and higher switching
frequency. Also, power dissipation is the main limitation of all the nano
electronics design techniques including the QCA. Researchers have proposed the
various mechanisms to limit this problem. Among them, reversible computing is
considered as the reliable solution to lower the power dissipation. On the
other hand, adders are fundamental circuits for most digital systems. In this
paper, Innovation is divided to three sections. In the first section, a method
for converting irreversible functions to a reversible one is presented. This
method has advantages such as: converting of irreversible functions to
reversible one directly and as optimal. So, in this method, sub-optimal methods
of using of conventional reversible blocks such as Toffoli and Fredkin are not
used, having of minimum number of garbage outputs and so on. Then, Using the
method, two new symmetric and planar designs of reversible full-adders are
presented. In the second section, a new symmetric, planar and fault tolerant
five-input majority gate is proposed. Based on the designed gate, a reversible
full-adder are presented. Also, for this gate, a fault-tolerant analysis is
proposed. And in the third section, three new 8-bit reversible
full-adder/subtractors are designed based on full-adders/subtractors proposed
in the second section. The results are indicative of the outperformance of the
proposed designs in comparison to the best available ones in terms of area,
complexity, delay, reversible/irreversible layout, and also in logic level in
terms of garbage outputs, control inputs, number of majority and NOT gates.
"
1113,"Reversible Gates in Emerging Quantum-dot Cellular Automata Technology:
  An Innovative Approach to Design and Simulation","  Power dissipation is known as the most notable limiting factor in all
nano-electronic design techniques including Quantum-dot Cellular Automata
(QCA). The familiar reversible computing approach is used as a reasonably
reliable solution, mitigating power dissipation. This study presents, a
comprehensive multi-objective method for designing R-Fs in emerging QCA
technology. The results are investigated in both logical and layout levels, in
detail. The results verify that the approach offered in this study has
advantage over the most efficient approaches available in the literature by
far. This comparison can be made on various parameters ranging from area,
complexity (cell amount), delay (clocking zones), and to even logical levels
including levels, Control inputs, the number of majority and NOT gates.
"
1114,"Hardware design of LIF with Latency neuron model with memristive STDP
  synapses","  In this paper, the hardware implementation of a neuromorphic system is
presented. This system is composed of a Leaky Integrate-and-Fire with Latency
(LIFL) neuron and a Spike-Timing Dependent Plasticity (STDP) synapse. LIFL
neuron model allows to encode more information than the common
Integrate-and-Fire models, typically considered for neuromorphic
implementations. In our system LIFL neuron is implemented using CMOS circuits
while memristor is used for the implementation of the STDP synapse. A
description of the entire circuit is provided. Finally, the capabilities of the
proposed architecture have been evaluated by simulating a motif composed of
three neurons and two synapses. The simulation results confirm the validity of
the proposed system and its suitability for the design of more complex spiking
neural networks
"
1115,"Toward Fast Neural Computing using All-Photonic Phase Change Spiking
  Neurons","  The rapid growth of brain-inspired computing coupled with the inefficiencies
in the CMOS implementations of neuromrphic systems has led to intense
exploration of efficient hardware implementations of the functional units of
the brain, namely, neurons and synapses. However, efforts have largely been
invested in implementations in the electrical domain with potential limitations
of switching speed, packing density of large integrated systems and
interconnect losses. As an alternative, neuromorphic engineering in the
photonic domain has recently gained attention. In this work, we demonstrate a
purely photonic operation of an Integrate-and-Fire Spiking neuron, based on the
phase change dynamics of Ge$_2$Sb$_2$Te$_5$ (GST) embedded on top of a
microring resonator, which alleviates the energy constraints of PCMs in
electrical domain. We also show that such a neuron can be potentially
integrated with on-chip synapses into an all-Photonic Spiking Neural network
inferencing framework which promises to be ultrafast and can potentially offer
a large operating bandwidth.
"
1116,"Reactive NaN Repair for Applying Approximate Memory to Numerical
  Applications","  Applications in the AI and HPC fields require much memory capacity, and the
amount of energy consumed by main memory of server machines is ever increasing.
Energy consumption of main memory can be greatly reduced by applying
approximate computing in exchange for increased bit error rates. AI and HPC
applications are to some extent robust to bit errors because small numerical
errors are amortized by their iterative nature. However, a single occurrence of
a NaN due to bit-flips corrupts the whole calculation result. The issue is that
fixing every bit-flip using ECC incurs too much overhead because the bit error
rate is much higher than in normal environments. We propose a low-overhead
method to fix NaNs when approximate computing is applied to main memory. The
main idea is to reactively repair NaNs while leaving other non-fatal numerical
errors as-is to reduce the overhead. We implemented a prototype by leveraging
floating-point exceptions of x86 CPUs, and the preliminary evaluations showed
that our method incurs negligible overhead.
"
1117,MASTISK,"  In this paper, we present MASTISK (MAchine-learning and Synaptic-plasticity
Technology Integrated Simulation frameworK). MASTISK is an open-source
versatile and flexible tool developed in MATLAB for design exploration of
dedicated neuromorphic hardware using nanodevices and hybrid CMOS-nanodevice
circuits. MASTISK has a hierarchical organization capturing details at the
level of devices, circuits (i.e. neurons or activation functions, synapses or
weights) and architectures (i.e. topology, learning-rules, algorithms). In the
current version, MASTISK provides user-friendly interface for design and
simulation of spiking neural networks (SNN) powered by spatio-temporal learning
rules such as Spike-Timing Dependent Plasticity (STDP). Users may provide
network definition as a simple input parameter file and the framework is
capable of performing automated learning/inference simulations. Validation
case-studies of the proposed open source simulator will be published in the
proceedings of IJCNN 2018. The proposed framework offers new functionalities,
compared to similar simulation tools in literature, such as: (i) arbitrary
synaptic circuit modeling capability with both identical and non-identical
stimuli, (ii) arbitrary spike modeling, and (iii) nanodevice based neuron
emulation. The code of MASTISK is available on request at:
https://gitlab.com/NVM IITD Research/MASTISK/wikis/home
"
1118,A Mixed-Signal Structured AdEx Neuron for Accelerated Neuromorphic Cores,"  Here we describe a multi-compartment neuron circuit based on the
Adaptive-Exponential I&F (AdEx) model, developed for the second-generation
BrainScaleS hardware. Based on an existing modular Leaky Integrate-and-Fire
(LIF) architecture designed in 65 nm CMOS, the circuit features exponential
spike generation, neuronal adaptation, inter-compartmental connections as well
as a conductance-based reset. The design reproduces a diverse set of firing
patterns observed in cortical pyramidal neurons. Further, it enables the
emulation of sodium and calcium spikes, as well as N-Methyl-D-Aspartate (NMDA)
plateau potentials known from apical and thin dendrites. We characterize the
AdEx circuit extensions and exemplify how the interplay between passive and
non-linear active signal processing enhances the computational capabilities of
single (but structured) on-chip neurons.
"
1119,"An Accelerated LIF Neuronal Network Array for a Large Scale Mixed-Signal
  Neuromorphic Architecture","  We present an array of leaky integrate-and-fire (LIF) neuron circuits
designed for the second-generation BrainScaleS mixed-signal 65-nm CMOS
neuromorphic hardware. The neuronal array is embedded in the analog network
core of a scaled-down prototype HICANN-DLS chip. Designed as continuous-time
circuits, the neurons are highly tunable and reconfigurable elements with
accelerated dynamics. Each neuron integrates input current from a multitude of
incoming synapses and evokes a digital spike event output. The circuit offers a
wide tuning range for synaptic and membrane time constants, as well as for
refractory periods to cover a number of computational models. We elucidate our
design methodology, underlying circuit design, calibration and measurement
results from individual sub-circuits across multiple dies. The circuit dynamics
match with the behavior of the LIF mathematical model. We further demonstrate a
winner-take-all network on the prototype chip as a typical element of cortical
processing.
"
1120,"Probabilistic Value-Deviation-Bounded Integer Codes for Approximate
  Communication","  When computing systems can tolerate the effects of errors or erasures in
their communicated data values, they can trade this tolerance for improved
resource efficiency. One method for enabling this tradeoff in the I/O
subsystems of computing systems, is to use channel codes that reduce the power
needed to send bits on a channel in exchange for bounded errors and erasures on
numeric program values---value-deviation-bounded (VDB) codes. Unlike rate
distortion codes, which guarantee a bound on the expected value of channel
distortion, the probabilistic VDB codes we present guarantee any desired tail
distribution on integer distances of words transmitted over a channel. We
extend prior work to present tighter upper bounds on the efficiency for VDB
codes. We present a new probabilistic VDB encoder that lowers power dissipation
in exchange for bounded channel integer distortions. The code we present takes
the peculiar approach of changing the channel bit error rate across the ordinal
bit positions in a word to reduce power dissipation. We implement the code
table generator in a software tool built on the dReal SMT solver and we
validate the generated codes using Monte Carlo simulation. We present one
realization of hardware to implement the technique, requiring 2 mm$^2$ of
circuit board area and dissipating less than 0.5 $\mu$W.
"
1121,Energy-Quality Scaling in Analog Mesh Computers,"  The recent push for post-Moore computer architectures has introduced a wide
variety of application-specific accelerators. One particular accelerator, the
resistance network analogue, has been well received due to its ability to
efficiently solve partial differential equations by eliminating the iterative
stages required by today's numerical solvers. However, in the ago of
programmable integrated circuits, the static nature of the resistance network
analogue, and other analog mesh computers like it, has relegated it to an
academic curiosity. Recent developments in materials, such as the memristor,
have made the resistance network analogue viable for inclusion in future
heterogeneous computer architectures. However, selection of an appropriate
sized mesh to be incorporated into a computer system requires that
energy-quality trade-offs are made regarding the problem size and required
resolution of the solution. This paper provides an in-depth study of the
scaling of analog mesh computer hardware, from the perspective of energy per
bit and required resolution, introduces a metric to aid in quantifying analog
mesh computers with different parameters, and introduces a method of
virtualization which enables an analog mesh computer of a fixed size to
approximate the calculations of a larger-sized mesh.
"
1122,"Module-less Synthesis on Cyberphysical Digital Microfluidic Biochip
  Ensuring Error Detection and Routing Performance Optimization","  Digital Microfluidic Biochips consist of Two Dimensional microarrays that are
integrated with different healthcare related cyberphysical systems and expected
to be used extensively in near future. Thus, faster and error-free synthesis
techniques need to be implemented on such chips. Various Bio protocols are
performed based on different mixing modules present on the chip until now. In
this work, the concept of such dedicated virtual modules has been eliminated
and a novel Module Less Synthesis method is proposed for accomplishing
bioassays for cyberphysical DMFBs. However, path congestion problem and
operational errors are inevitable in MLS approach.
"
1123,Data Driven Optimizations for MTJ based Stochastic Computing,"  Stochastic computing, a form of computation with probabilities, presents an
alternative to conventional arithmetic units. Magnetic Tunnel Junctions (MTJs),
which exhibit probabilistic switching, have been explored as Stochastic Number
Generators (SNGs). We provide a perspective of the energy requirements of such
an application and design an energy-efficient and data-sensitive MTJ-based SNG.
We discuss its benefits when used for stochastic computations, illustrating
with the help of a multiplier circuit, in terms of energy savings when compared
to computing with the baseline MTJ-SNG.
"
1124,"Impulse Response of the Channel with a Spherical Absorbing Receiver and
  a Spherical Reflecting Boundary","  In this letter, we derive the impulse response of the channel with a
spherical absorbing receiver, a spherical reflecting boundary, and a point
transmitter in molecular communication domain. By exploring the channel
characteristics and drawing comparisons with the unbounded case, we show the
consequences of having the boundary on channel properties such as peak time,
peak amplitude, and total fraction of molecules to hit the receiver. Finally,
we calculate the bit error rate for both bounded and unbounded channels and
emphasize the significance of incorporating the boundary on understanding the
realistic behavior of a channel.
"
1125,"Towards Training Probabilistic Topic Models on Neuromorphic Multi-chip
  Systems","  Probabilistic topic models are popular unsupervised learning methods,
including probabilistic latent semantic indexing (pLSI) and latent Dirichlet
allocation (LDA). By now, their training is implemented on general purpose
computers (GPCs), which are flexible in programming but energy-consuming.
Towards low-energy implementations, this paper investigates their training on
an emerging hardware technology called the neuromorphic multi-chip systems
(NMSs). NMSs are very effective for a family of algorithms called spiking
neural networks (SNNs). We present three SNNs to train topic models. The first
SNN is a batch algorithm combining the conventional collapsed Gibbs sampling
(CGS) algorithm and an inference SNN to train LDA. The other two SNNs are
online algorithms targeting at both energy- and storage-limited environments.
The two online algorithms are equivalent with training LDA by using
maximum-a-posterior estimation and maximizing the semi-collapsed likelihood,
respectively. They use novel, tailored ordinary differential equations for
stochastic optimization. We simulate the new algorithms and show that they are
comparable with the GPC algorithms, while being suitable for NMS
implementation. We also propose an extension to train pLSI and a method to
prune the network to obey the limited fan-in of some NMSs.
"
