,title,abstract
1146,"An Efficient Adaptive Boundary Matching Algorithm for Video Error
  Concealment","  Sending compressed video data in error-prone environments (like the Internet
and wireless networks) might cause data degradation. Error concealment
techniques try to conceal the received data in the decoder side. In this paper,
an adaptive boundary matching algorithm is presented for recovering the damaged
motion vectors (MVs). This algorithm uses an outer boundary matching or
directional temporal boundary matching method to compare every boundary of
candidate macroblocks (MBs), adaptively. It gives a specific weight according
to the accuracy of each boundary of the damaged MB. Moreover, if each of the
adjacent MBs is already concealed, different weights are given to the
boundaries. Finally, the MV with minimum adaptive boundary distortion is
selected as the MV of the damaged MB. Experimental results show that the
proposed algorithm can improve both objective and subjective quality of
reconstructed frames without any considerable computational complexity. The
average PSNR in some frames of test sequences increases about 5.20, 5.78, 5.88,
4.37, 4.41, and 3.50 dB compared to average MV, classic boundary matching,
directional boundary matching, directional temporal boundary matching, outer
boundary matching, and dynamical temporal error concealment algorithm,
respectively.
"
1147,QoE-aware Scalable Video Transmission in MIMO~Systems,"  An important concept in wireless systems has been quality of experience
(QoE)-aware video transmission. Such communications are considered not only
connection-based communications but also content-aware communications, since
the video quality is closely related to the content itself. It becomes
necessary therefore for video communications to utilize a cross-layer design
(also known as joint source and channel coding). To provide efficient methods
of allocating network resources, the wireless network uses its cross-layer
knowledge to perform unequal error protection (UEP) solutions. In this article,
we summarize the latest video transmission technologies that are based on
scalable video coding (SVC) over multiple-input multiple-output (MIMO) systems
with cross-layer designs. To provide insight into video transmission in
wireless networks, we investigate UEP solutions in the delivering of video over
massive MIMO systems. Our results show that in terms of quality of experience
(QoE), SVC layer prioritization, which was considered important in the prior
work, is not always beneficial in massive MIMO systems; consideration must be
given to the content characteristics.
"
1148,A Novel Boundary Matching Algorithm for Video Temporal Error Concealment,"  With the fast growth of communication networks, the video data transmission
from these networks is extremely vulnerable. Error concealment is a technique
to estimate the damaged data by employing the correctly received data at the
decoder. In this paper, an efficient boundary matching algorithm for estimating
damaged motion vectors (MVs) is proposed. The proposed algorithm performs error
concealment for each damaged macro block (MB) according to the list of
identified priority of each frame. It then uses a classic boundary matching
criterion or the proposed boundary matching criterion adaptively to identify
matching distortion in each boundary of candidate MB. Finally, the candidate MV
with minimum distortion is selected as an MV of damaged MB and the list of
priorities is updated. Experimental results show that the proposed algorithm
improves both objective and subjective qualities of reconstructed frames
without any significant increase in computational cost. The PSNR for test
sequences in some frames is increased about 4.7, 4.5, and 4.4 dB compared to
the classic boundary matching, directional boundary matching, and directional
temporal boundary matching algorithm, respectively.
"
1149,Cross-Modal Scene Networks,"  People can recognize scenes across many different modalities beyond natural
images. In this paper, we investigate how to learn cross-modal scene
representations that transfer across modalities. To study this problem, we
introduce a new cross-modal scene dataset. While convolutional neural networks
can categorize scenes well, they also learn an intermediate representation not
aligned across modalities, which is undesirable for cross-modal transfer
applications. We present methods to regularize cross-modal convolutional neural
networks so that they have a shared representation that is agnostic of the
modality. Our experiments suggest that our scene representation can help
transfer representations across modalities for retrieval. Moreover, our
visualizations suggest that units emerge in the shared representation that tend
to activate on consistent concepts independently of the modality.
"
1150,Steerable Discrete Cosine Transform,"  In image compression, classical block-based separable transforms tend to be
inefficient when image blocks contain arbitrarily shaped discontinuities. For
this reason, transforms incorporating directional information are an appealing
alternative. In this paper, we propose a new approach to this problem, namely a
discrete cosine transform (DCT) that can be steered in any chosen direction.
Such transform, called steerable DCT (SDCT), allows to rotate in a flexible way
pairs of basis vectors, and enables precise matching of directionality in each
image block, achieving improved coding efficiency. The optimal rotation angles
for SDCT can be represented as solution of a suitable rate-distortion (RD)
problem. We propose iterative methods to search such solution, and we develop a
fully fledged image encoder to practically compare our techniques with other
competing transforms. Analytical and numerical results prove that SDCT
outperforms both DCT and state-of-the-art directional transforms.
"
1151,QoE-based MAC Layer Optimization for Video Teleconferencing over WiFi,"  In IEEE 802.11, the retry limit is set the same value for all packets. In
this paper, we dynamically classify video teleconferencing packets based on the
type of the video frame that a packet carries and the packet loss events that
have happened in the network, and assign them different retry limits. We
consider the IPPP video encoding structure with instantaneous decoder refresh
(IDR) frame insertion based on packet loss feedback. The loss of a single frame
causes error propagation for a period of time equal to the packet loss feedback
delay. To optimize the video quality, we propose a method to concentrate the
packet losses to small segments of the entire video sequence, and study the
performance by an analytic model. Our proposed method is implemented only on
the stations interested in enhanced video quality, and is compatible with
unmodified IEEE 802.11 stations and access points in terms of performance.
Simulation results show that the performance gain can be significant compared
to the IEEE 802.11 standard without negatively affecting cross traffic.
"
1152,"Phase Shift Keying on the Hypersphere: Peak Power-Efficient MIMO
  Communications","  Phase Shift Keying on the Hypersphere (PSKH), a generalization of
conventional Phase Shift Keying (PSK) for Multiple-Input Multiple-Output (MIMO)
systems, is introduced. In PSKH, constellation points are distributed on a
multidimensional hypersphere. The use of such constellations with a
Peak-To-Average-Sum-Power-Ratio (PASPR) of 1 allows to use load-modulated
transmitters which can cope with a small backoff, which in turn results in a
high power efficiency. In this paper, we discuss several methods how to
generate PSKH constellations and compare their performance. After applying
conventional Pulse-Amplitude Modulation (PAM), the PASPR of the continuous time
PSKH signal depends on the choice of the pulse shaping method. This choice also
influences bandwidth and power efficiency of a PSKH system. In order to reduce
the PASPR of the continuous transmission signal, we use spherical interpolation
to generate a smooth signal over the hypersphere and present corresponding
receiver techniques. Additionally, complexity reduction techniques are proposed
and compared. Finally, we discuss the methods presented in this paper regarding
their trade-offs with respect to PASPR, bandwidth, power efficiency and
receiver complexity.
"
1153,Recover Subjective Quality Scores from Noisy Measurements,"  Simple quality metrics such as PSNR are known to not correlate well with
subjective quality when tested across a wide spectrum of video content or
quality regime. Recently, efforts have been made in designing objective quality
metrics trained on subjective data (e.g. VMAF), demonstrating better
correlation with video quality perceived by human. Clearly, the accuracy of
such a metric heavily depends on the quality of the subjective data that it is
trained on. In this paper, we propose a new approach to recover subjective
quality scores from noisy raw measurements, using maximum likelihood
estimation, by jointly estimating the subjective quality of impaired videos,
the bias and consistency of test subjects, and the ambiguity of video contents
all together. We also derive closed-from expression for the confidence interval
of each estimate. Compared to previous methods which partially exploit the
subjective information, our approach is able to exploit the information in
full, yielding tighter confidence interval and better handling of outliers
without the need for z-scoring or subject rejection. It also handles missing
data more gracefully. Finally, as side information, it provides interesting
insights on the test subjects and video contents.
"
1154,Large-scale JPEG steganalysis using hybrid deep-learning framework,"  Adoption of deep learning in image steganalysis is still in its initial
stage. In this paper we propose a generic hybrid deep-learning framework for
JPEG steganalysis incorporating the domain knowledge behind rich steganalytic
models. Our proposed framework involves two main stages. The first stage is
hand-crafted, corresponding to the convolution phase and the quantization &
truncation phase of the rich models. The second stage is a compound deep neural
network containing multiple deep subnets in which the model parameters are
learned in the training procedure. We provided experimental evidences and
theoretical reflections to argue that the introduction of threshold quantizers,
though disable the gradient-descent-based learning of the bottom convolution
phase, is indeed cost-effective. We have conducted extensive experiments on a
large-scale dataset extracted from ImageNet. The primary dataset used in our
experiments contains 500,000 cover images, while our largest dataset contains
five million cover images. Our experiments show that the integration of
quantization and truncation into deep-learning steganalyzers do boost the
detection performance by a clear margin. Furthermore, we demonstrate that our
framework is insensitive to JPEG blocking artifact alterations, and the learned
model can be easily transferred to a different attacking target and even a
different dataset. These properties are of critical importance in practical
applications.
"
1155,"Show me the material evidence: Initial experiments on evaluating
  hypotheses from user-generated multimedia data","  Subjective questions such as `does neymar dive', or `is clinton lying', or
`is trump a fascist', are popular queries to web search engines, as can be seen
by autocompletion suggestions on Google, Yahoo and Bing. In the era of
cognitive computing, beyond search, they could be handled as hypotheses issued
for evaluation. Our vision is to leverage on unstructured data and metadata of
the rich user-generated multimedia that is often shared as material evidence in
favor or against hypotheses in social media platforms. In this paper we present
two preliminary experiments along those lines and discuss challenges for a
cognitive computing system that collects material evidence from user-generated
multimedia towards aggregating it into some form of collective decision on the
hypothesis.
"
1156,Leveraging Video Descriptions to Learn Video Question Answering,"  We propose a scalable approach to learn video-based question answering (QA):
answer a ""free-form natural language question"" about a video content. Our
approach automatically harvests a large number of videos and descriptions
freely available online. Then, a large number of candidate QA pairs are
automatically generated from descriptions rather than manually annotated. Next,
we use these candidate QA pairs to train a number of video-based QA methods
extended fromMN (Sukhbaatar et al. 2015), VQA (Antol et al. 2015), SA (Yao et
al. 2015), SS (Venugopalan et al. 2015). In order to handle non-perfect
candidate QA pairs, we propose a self-paced learning procedure to iteratively
identify them and mitigate their effects in training. Finally, we evaluate
performance on manually generated video-based QA pairs. The results show that
our self-paced learning procedure is effective, and the extended SS model
outperforms various baselines.
"
1157,Columbia MVSO Image Sentiment Dataset,"  The Multilingual Visual Sentiment Ontology (MVSO) consists of 15,600 concepts
in 12 different languages that are strongly related to emotions and sentiments
expressed in images. These concepts are defined in the form of Adjective-Noun
Pair (ANP), which are crawled and discovered from online image forum Flickr. In
this work, we used Amazon Mechanical Turk as a crowd-sourcing platform to
collect human judgments on sentiments expressed in images that are uniformly
sampled over 3,911 English ANPs extracted from a tag-restricted subset of MVSO.
Our goal is to use the dataset as a benchmark for the evaluation of systems
that automatically predict sentiments in images or ANPs.
"
1158,"Zero-resource Machine Translation by Multimodal Encoder-decoder Network
  with Multimedia Pivot","  We propose an approach to build a neural machine translation system with no
supervised resources (i.e., no parallel corpora) using multimodal embedded
representation over texts and images. Based on the assumption that text
documents are often likely to be described with other multimedia information
(e.g., images) somewhat related to the content, we try to indirectly estimate
the relevance between two languages. Using multimedia as the ""pivot"", we
project all modalities into one common hidden space where samples belonging to
similar semantic concepts should come close to each other, whatever the
observed space of each sample is. This modality-agnostic representation is the
key to bridging the gap between different modalities. Putting a decoder on top
of it, our network can flexibly draw the outputs from any input modality.
Notably, in the testing phase, we need only source language texts as the input
for translation. In experiments, we tested our method on two benchmarks to show
that it can achieve reasonable translation performance. We compared and
investigated several possible implementations and found that an end-to-end
model that simultaneously optimized both rank loss in multimodal encoders and
cross-entropy loss in decoders performed the best.
"
1159,"Image Credibility Analysis with Effective Domain Transferred Deep
  Networks","  Numerous fake images spread on social media today and can severely jeopardize
the credibility of online content to public. In this paper, we employ deep
networks to learn distinct fake image related features. In contrast to
authentic images, fake images tend to be eye-catching and visually striking.
Compared with traditional visual recognition tasks, it is extremely challenging
to understand these psychologically triggered visual patterns in fake images.
Traditional general image classification datasets, such as ImageNet set, are
designed for feature learning at the object level but are not suitable for
learning the hyper-features that would be required by image credibility
analysis. In order to overcome the scarcity of training samples of fake images,
we first construct a large-scale auxiliary dataset indirectly related to this
task. This auxiliary dataset contains 0.6 million weakly-labeled fake and real
images collected automatically from social media. Through an AdaBoost-like
transfer learning algorithm, we train a CNN model with a few instances in the
target training set and 0.6 million images in the collected auxiliary set. This
learning algorithm is able to leverage knowledge from the auxiliary set and
gradually transfer it to the target task. Experiments on a real-world testing
set show that our proposed domain transferred CNN model outperforms several
competing baselines. It obtains superiror results over transfer learning
methods based on the general ImageNet set. Moreover, case studies show that our
proposed method reveals some interesting patterns for distinguishing fake and
authentic images.
"
1160,Exploiting Web Images for Dataset Construction: A Domain Robust Approach,"  Labelled image datasets have played a critical role in high-level image
understanding. However, the process of manual labelling is both time-consuming
and labor intensive. To reduce the cost of manual labelling, there has been
increased research interest in automatically constructing image datasets by
exploiting web images. Datasets constructed by existing methods tend to have a
weak domain adaptation ability, which is known as the ""dataset bias problem"".
To address this issue, we present a novel image dataset construction framework
that can be generalized well to unseen target domains. Specifically, the given
queries are first expanded by searching the Google Books Ngrams Corpus to
obtain a rich semantic description, from which the visually non-salient and
less relevant expansions are filtered out. By treating each selected expansion
as a ""bag"" and the retrieved images as ""instances"", image selection can be
formulated as a multi-instance learning problem with constrained positive bags.
We propose to solve the employed problems by the cutting-plane and
concave-convex procedure (CCCP) algorithm. By using this approach, images from
different distributions can be kept while noisy images are filtered out. To
verify the effectiveness of our proposed approach, we build an image dataset
with 20 categories. Extensive experiments on image classification,
cross-dataset generalization, diversity comparison and object detection
demonstrate the domain robustness of our dataset.
"
1161,"CAS-CNN: A Deep Convolutional Neural Network for Image Compression
  Artifact Suppression","  Lossy image compression algorithms are pervasively used to reduce the size of
images transmitted over the web and recorded on data storage media. However, we
pay for their high compression rate with visual artifacts degrading the user
experience. Deep convolutional neural networks have become a widespread tool to
address high-level computer vision tasks very successfully. Recently, they have
found their way into the areas of low-level computer vision and image
processing to solve regression problems mostly with relatively shallow
networks.
  We present a novel 12-layer deep convolutional network for image compression
artifact suppression with hierarchical skip connections and a multi-scale loss
function. We achieve a boost of up to 1.79 dB in PSNR over ordinary JPEG and an
improvement of up to 0.36 dB over the best previous ConvNet result. We show
that a network trained for a specific quality factor (QF) is resilient to the
QF used to compress the input image - a single network trained for QF 60
provides a PSNR gain of more than 1.5 dB over the wide QF range from 40 to 76.
"
1162,MOMOS-MT: Mobile Monophonic System for Music Transcription,"  Music holds a significant cultural role in social identity and in the
encouragement of socialization. Technology, by the destruction of physical and
cultural distance, has lead to many changes in musical themes and the complete
loss of forms. Yet, it also allows for the preservation and distribution of
music from societies without a history of written sheet music. This paper
presents early work on a tool for musicians and ethnomusicologists to
transcribe sheet music from monophonic voiced pieces for preservation and
distribution. Using FFT, the system detects the pitch frequencies, also other
methods detect note durations, tempo, time signatures and generates sheet
music. The final system is able to be used in mobile platforms allowing the
user to take recordings and produce sheet music in situ to a performance.
"
1163,A Second Order Derivatives based Approach for Steganography,"  Steganography schemes are designed with the objective of minimizing a defined
distortion function. In most existing state of the art approaches, this
distortion function is based on image feature preservation. Since smooth
regions or clean edges define image core, even a small modification in these
areas largely modifies image features and is thus easily detectable. On the
contrary, textures, noisy or chaotic regions are so difficult to model that the
features having been modified inside these areas are similar to the initial
ones. These regions are characterized by disturbed level curves. This work
presents a new distortion function for steganography that is based on second
order derivatives, which are mathematical tools that usually evaluate level
curves. Two methods are explained to compute these partial derivatives and have
been completely implemented. The first experiments show that these approaches
are promising.
"
1164,"Prediction of Video Popularity in the Absence of Reliable Data from
  Video Hosting Services: Utility of Traces Left by Users on the Web","  With the growth of user-generated content, we observe the constant rise of
the number of companies, such as search engines, content aggregators, etc.,
that operate with tremendous amounts of web content not being the services
hosting it. Thus, aiming to locate the most important content and promote it to
the users, they face the need of estimating the current and predicting the
future content popularity.
  In this paper, we approach the problem of video popularity prediction not
from the side of a video hosting service, as done in all previous studies, but
from the side of an operating company, which provides a popular video search
service that aggregates content from different video hosting websites. We
investigate video popularity prediction based on features from three primary
sources available for a typical operating company: first, the content hosting
provider may deliver its data via its API, second, the operating company makes
use of its own search and browsing logs, third, the company crawls information
about embeds of a video and links to a video page from publicly available
resources on the Web. We show that video popularity prediction based on the
embed and link data coupled with the internal search and browsing data
significantly improves video popularity prediction based only on the data
provided by the video hosting and can even adequately replace the API data in
the cases when it is partly or completely unavailable.
"
1165,Fast Supervised Discrete Hashing and its Analysis,"  In this paper, we propose a learning-based supervised discrete hashing
method. Binary hashing is widely used for large-scale image retrieval as well
as video and document searches because the compact representation of binary
code is essential for data storage and reasonable for query searches using
bit-operations. The recently proposed Supervised Discrete Hashing (SDH)
efficiently solves mixed-integer programming problems by alternating
optimization and the Discrete Cyclic Coordinate descent (DCC) method. We show
that the SDH model can be simplified without performance degradation based on
some preliminary experiments; we call the approximate model for this the ""Fast
SDH"" (FSDH) model. We analyze the FSDH model and provide a mathematically exact
solution for it. In contrast to SDH, our model does not require an alternating
optimization algorithm and does not depend on initial values. FSDH is also
easier to implement than Iterative Quantization (ITQ). Experimental results
involving a large-scale database showed that FSDH outperforms conventional SDH
in terms of precision, recall, and computation time.
"
1166,"Energy-efficient 8-point DCT Approximations: Theory and Hardware
  Architectures","  Due to its remarkable energy compaction properties, the discrete cosine
transform (DCT) is employed in a multitude of compression standards, such as
JPEG and H.265/HEVC. Several low-complexity integer approximations for the DCT
have been proposed for both 1-D and 2-D signal analysis. The increasing demand
for low-complexity, energy efficient methods require algorithms with even lower
computational costs. In this paper, new 8-point DCT approximations with very
low arithmetic complexity are presented. The new transforms are proposed based
on pruning state-of-the-art DCT approximations. The proposed algorithms were
assessed in terms of arithmetic complexity, energy retention capability, and
image compression performance. In addition, a metric combining performance and
computational complexity measures was proposed. Results showed good performance
and extremely low computational complexity. Introduced algorithms were mapped
into systolic-array digital architectures and physically realized as digital
prototype circuits using FPGA technology and mapped to 45nm CMOS technology.
All hardware-related metrics showed low resource consumption of the proposed
pruned approximate transforms. The best proposed transform according to the
introduced metric presents a reduction in power consumption of 21--25%.
"
1167,Algorithmic Songwriting with ALYSIA,"  This paper introduces ALYSIA: Automated LYrical SongwrIting Application.
ALYSIA is based on a machine learning model using Random Forests, and we
discuss its success at pitch and rhythm prediction. Next, we show how ALYSIA
was used to create original pop songs that were subsequently recorded and
produced. Finally, we discuss our vision for the future of Automated
Songwriting for both co-creative and autonomous systems.
"
1168,A novel Adaptive weighted Kronecker Compressive Sensing,"  Recently, multidimensional signal reconstruction using a low number of
measurements is of great interest. Therefore, an effective sampling scheme
which should acquire the most information of signal using a low number of
measurements is required. In this paper, we study a novel cube-based method for
sampling and reconstruction of multidimensional signals. First, inspired by the
block-based compressive sensing (BCS), we divide a group of pictures (GoP) in a
video sequence into cubes. By this way, we can easily store the measurement
matrix and also easily can generate the sparsifying basis. The reconstruction
process also can be done in parallel. Second, along with the Kronecker
structure of the sampling matrix, we design a weight matrix based on the human
visuality system, i.e. perceptually. We will also benefit from different
weighted $\ell_1$-minimization methods for reconstruction. Furthermore,
conventional methods for BCS consider an equal number of samples for all
blocks. However, the sparsity order of blocks in natural images could be
different and, therefore, a various number of samples could be required for
their reconstruction. Motivated by this point, we will adaptively allocate the
samples for each cube in a video sequence. Our aim is to show that our simple
linear sampling approach can be competitive with the other state-of-the-art
methods.
"
1169,Binary Subspace Coding for Query-by-Image Video Retrieval,"  The query-by-image video retrieval (QBIVR) task has been attracting
considerable research attention recently. However, most existing methods
represent a video by either aggregating or projecting all its frames into a
single datum point, which may easily cause severe information loss. In this
paper, we propose an efficient QBIVR framework to enable an effective and
efficient video search with image query. We first define a
similarity-preserving distance metric between an image and its orthogonal
projection in the subspace of the video, which can be equivalently transformed
to a Maximum Inner Product Search (MIPS) problem.
  Besides, to boost the efficiency of solving the MIPS problem, we propose two
asymmetric hashing schemes, which bridge the domain gap of images and videos.
The first approach, termed Inner-product Binary Coding (IBC), preserves the
inner relationships of images and videos in a common Hamming space. To further
improve the retrieval efficiency, we devise a Bilinear Binary Coding (BBC)
approach, which employs compact bilinear projections instead of a single large
projection matrix. Extensive experiments have been conducted on four real-world
video datasets to verify the effectiveness of our proposed approaches as
compared to the state-of-the-arts.
"
1170,Towards computer-assisted understanding of dynamics in symphonic music,"  Many people enjoy classical symphonic music. Its diverse instrumentation
makes for a rich listening experience. This diversity adds to the conductor's
expressive freedom to shape the sound according to their imagination. As a
result, the same piece may sound quite differently from one conductor to
another. Differences in interpretation may be noticeable subjectively to
listeners, but they are sometimes hard to pinpoint, presumably because of the
acoustic complexity of the sound. We describe a computational model that
interprets dynamics---expressive loudness variations in performances---in terms
of the musical score, highlighting differences between performances of the same
piece. We demonstrate experimentally that the model has predictive power, and
give examples of conductor ideosyncrasies found by using the model as an
explanatory tool. Although the present model is still in active development, it
may pave the road for a consumer-oriented companion to interactive classical
music understanding.
"
1171,Low-complexity Pruned 8-point DCT Approximations for Image Encoding,"  Two multiplierless pruned 8-point discrete cosine transform (DCT)
approximation are presented. Both transforms present lower arithmetic
complexity than state-of-the-art methods. The performance of such new methods
was assessed in the image compression context. A JPEG-like simulation was
performed, demonstrating the adequateness and competitiveness of the introduced
methods. Digital VLSI implementation in CMOS technology was also considered.
Both presented methods were realized in Berkeley Emulation Engine (BEE3).
"
1172,"Spatial multi-LRU: Distributed Caching for Wireless Networks with
  Coverage Overlaps","  This article introduces a novel family of decentralised caching policies,
applicable to wireless networks with finite storage at the edge-nodes
(stations). These policies, that are based on the Least-Recently-Used
replacement principle, are here referred to as spatial multi-LRU. They update
cache inventories in a way that provides content diversity to users who are
covered by, and thus have access to, more than one station. Two variations are
proposed, the multi-LRU-One and -All, which differ in the number of replicas
inserted in the involved caches. We analyse their performance under two types
of traffic demand, the Independent Reference Model (IRM) and a model that
exhibits temporal locality. For IRM, we propose a Che-like approximation to
predict the hit probability, which gives very accurate results. Numerical
evaluations show that the performance of multi-LRU increases the more the
multi-coverage areas increase, and it is close to the performance of
centralised policies, when multi-coverage is sufficient. For IRM traffic,
multi-LRU-One is preferable to multi-LRU-All, whereas when the traffic exhibits
temporal locality the -All variation can perform better. Both variations
outperform the simple LRU. When popularity knowledge is not accurate, the new
policies can perform better than centralised ones.
"
1173,"Algorithmic Analysis of Invisible Video Watermarking using LSB Encoding
  Over a Client-Server Framework","  Video watermarking is extensively used in many media-oriented applications
for embedding watermarks, i.e. hidden digital data, in a video sequence to
protect the video from illegal copying and to identify manipulations made in
the video. In case of an invisible watermark, the human eye can not perceive
any difference in the video, but a watermark extraction application can read
the watermark and obtain the embedded information. Although numerous
methodologies exist for embedding watermarks, many of them have shortcomings
with respect to performance efficiency, especially over a distributed network.
This paper proposes and analyses a 2-bit Least Significant Bit (LSB) parallel
algorithmic approach for achieving performance efficiency to watermark and
distribute videos over a client-server framework.
"
1174,Video Stream Retrieval of Unseen Queries using Semantic Memory,"  Retrieval of live, user-broadcast video streams is an under-addressed and
increasingly relevant challenge. The on-line nature of the problem requires
temporal evaluation and the unforeseeable scope of potential queries motivates
an approach which can accommodate arbitrary search queries. To account for the
breadth of possible queries, we adopt a no-example approach to query retrieval,
which uses a query's semantic relatedness to pre-trained concept classifiers.
To adapt to shifting video content, we propose memory pooling and memory
welling methods that favor recent information over long past content. We
identify two stream retrieval tasks, instantaneous retrieval at any particular
time and continuous retrieval over a prolonged duration, and propose means for
evaluating them. Three large scale video datasets are adapted to the challenge
of stream retrieval. We report results for our search methods on the new stream
retrieval tasks, as well as demonstrate their efficacy in a traditional,
non-streaming video task.
"
1175,"Pseudo Sequence based 2-D hierarchical reference structure for
  Light-Field Image Compression","  In this paper, we present a novel pseudo sequence based 2-D hierarchical
reference structure for light-field image compression. In the proposed scheme,
we first decompose the light-field image into multiple views and organize them
into a 2-D coding structure according to the spatial coordinates of the
corresponding microlens. Then we mainly develop three technologies to optimize
the 2-D coding structure. First, we divide all the views into four quadrants,
and all the views are encoded one quadrant after another to reduce the
reference buffer size as much as possible. Inside each quadrant, all the views
are encoded hierarchically to fully exploit the correlations between different
views. Second, we propose to use the distance between the current view and its
reference views as the criteria for selecting better reference frames for each
inter view. Third, we propose to use the spatial relative positions between
different views to achieve more accurate motion vector scaling. The whole
scheme is implemented in the reference software of High Efficiency Video
Coding. The experimental results demonstrate that the proposed novel
pseudo-sequence based 2-D hierarchical structure can achieve maximum 14.2%
bit-rate savings compared with the state-of-the-art light-field image
compression method.
"
1176,Efficient Action Detection in Untrimmed Videos via Multi-Task Learning,"  This paper studies the joint learning of action recognition and temporal
localization in long, untrimmed videos. We employ a multi-task learning
framework that performs the three highly related steps of action proposal,
action recognition, and action localization refinement in parallel instead of
the standard sequential pipeline that performs the steps in order. We develop a
novel temporal actionness regression module that estimates what proportion of a
clip contains action. We use it for temporal localization but it could have
other applications like video retrieval, surveillance, summarization, etc. We
also introduce random shear augmentation during training to simulate viewpoint
change. We evaluate our framework on three popular video benchmarks. Results
demonstrate that our joint model is efficient in terms of storage and
computation in that we do not need to compute and cache dense trajectory
features, and that it is several times faster than its sequential ConvNets
counterpart. Yet, despite being more efficient, it outperforms state-of-the-art
methods with respect to accuracy.
"
1177,"Object Shape Approximation & Contour Adaptive Depth Image Coding for
  Virtual View Synthesis","  A depth image provides partial geometric information of a 3D scene, namely
the shapes of physical objects as observed from a particular viewpoint. This
information is important when synthesizing images of different virtual camera
viewpoints via depth-image-based rendering (DIBR). It has been shown that depth
images can be efficiently coded using contour-adaptive codecs that preserve
edge sharpness, resulting in visually pleasing DIBR-synthesized images.
However, contours are typically losslessly coded as side information (SI),
which is expensive if the object shapes are complex.
  In this paper, we pursue a new paradigm in depth image coding for
color-plus-depth representation of a 3D scene: we pro-actively simplify object
shapes in a depth and color image pair to reduce depth coding cost, at a
penalty of a slight increase in synthesized view distortion. Specifically, we
first mathematically derive a distortion upper-bound proxy for 3DSwIM---a
quality metric tailored for DIBR-synthesized images. This proxy reduces
interdependency among pixel rows in a block to ease optimization. We then
approximate object contours via a dynamic programming (DP) algorithm to
optimally trade off coding cost of contours using arithmetic edge coding (AEC)
with our proposed view synthesis distortion proxy. We modify the depth and
color images according to the approximated object contours in an inter-view
consistent manner. These are then coded respectively using a contour-adaptive
image codec based on graph Fourier transform (GFT) for edge preservation and
HEVC intra. Experimental results show that by maintaining sharp but simplified
object contours during contour-adaptive coding, for the same visual quality of
DIBR-synthesized virtual views, our proposal can reduce depth image coding rate
by up to 22% compared to alternative coding strategies such as HEVC intra.
"
1178,Cross-Color Channel Perceptually Adaptive Quantization for HEVC,"  HEVC includes a Coding Unit (CU) level luminance-based perceptual
quantization technique known as AdaptiveQP. AdaptiveQP perceptually adjusts the
Quantization Parameter (QP) at the CU level based on the spatial activity of
raw input video data in a luma Coding Block (CB). In this paper, we propose a
novel cross-color channel adaptive quantization scheme which perceptually
adjusts the CU level QP according to the spatial activity of raw input video
data in the constituent luma and chroma CBs; i.e., the combined spatial
activity across all three color channels (the Y, Cb and Cr channels). Our
technique is evaluated in HM 16 with 4:4:4, 4:2:2 and 4:2:0 YCbCr JCT-VC test
sequences. Both subjective and objective visual quality evaluations are
undertaken during which we compare our method with AdaptiveQP. Our technique
achieves considerable coding efficiency improvements, with maximum BD-Rate
reductions of 15.9% (Y), 13.1% (Cr) and 16.1% (Cb) in addition to a maximum
decoding time reduction of 11.0%.
"
1179,Streaming Virtual Reality Content,"  The recent rise of interest in Virtual Reality (VR) came with the
availability of commodity commercial VR prod- ucts, such as the Head Mounted
Displays (HMD) created by Oculus and other vendors. To accelerate the user
adoption of VR headsets, content providers should focus on producing high
quality immersive content for these devices. Similarly, multimedia streaming
service providers should enable the means to stream 360 VR content on their
platforms. In this study, we try to cover different aspects related to VR
content representation, streaming, and quality assessment that will help
establishing the basic knowledge of how to build a VR streaming system.
"
1180,Semantic Perceptual Image Compression using Deep Convolution Networks,"  It has long been considered a significant problem to improve the visual
quality of lossy image and video compression. Recent advances in computing
power together with the availability of large training data sets has increased
interest in the application of deep learning cnns to address image recognition
and image processing tasks. Here, we present a powerful cnn tailored to the
specific task of semantic image understanding to achieve higher visual quality
in lossy compression. A modest increase in complexity is incorporated to the
encoder which allows a standard, off-the-shelf jpeg decoder to be used. While
jpeg encoding may be optimized for generic images, the process is ultimately
unaware of the specific content of the image to be compressed. Our technique
makes jpeg content-aware by designing and training a model to identify multiple
semantic regions in a given image. Unlike object detection techniques, our
model does not require labeling of object positions and is able to identify
objects in a single pass. We present a new cnn architecture directed
specifically to image compression, which generates a map that highlights
semantically-salient regions so that they can be encoded at higher quality as
compared to background regions. By adding a complete set of features for every
class, and then taking a threshold over the sum of all feature activations, we
generate a map that highlights semantically-salient regions so that they can be
encoded at a better quality compared to background regions. Experiments are
presented on the Kodak PhotoCD dataset and the MIT Saliency Benchmark dataset,
in which our algorithm achieves higher visual quality for the same compressed
size.
"
